1	04:26:24	node-0	12	19	34	17
1	04:26:24	node-52	12	10	16	30
1	04:26:24	node-53	11	4	16	29
1	04:26:24	node-36	11	13	31	18
1	04:26:24	node-37	12	10	21	27
1	04:26:24	node-38	12	9	15	33
1	04:26:24	node-39	1	0	1	22
1	04:26:24	node-40	12	0	18	27
1	04:26:24	node-41	12	2	19	27
1	04:26:24	node-42	12	1	17	32
1	04:26:24	node-43	12	0	16	31
1	04:26:24	node-54	12	2	17	31
1	04:26:24	node-55	12	2	18	31
1	04:26:24	node-44	12	9	23	26
1	04:26:24	node-45	12	0	15	29
1	04:26:24	node-46	9	0	10	32
1	04:26:24	node-47	12	2	14	35
1	04:26:24	node-48	12	1	15	32
1	04:26:24	node-49	12	0	14	34
1	04:26:24	node-50	12	1	16	32
1	04:26:24	node-51	12	0	13	31
1	04:26:24	node-58	12	0	14	36
1	04:26:24	node-59	12	1	15	31
1	04:26:24	node-56	11	0	11	33
1	04:26:24	node-57	10	1	10	34
1	04:26:24	node-1	12	15	26	26
1	04:26:24	node-2	12	11	23	32
1	04:26:24	node-3	12	10	18	34
1	04:26:24	node-4	12	11	18	31
1	04:26:24	node-5	12	14	22	32
1	04:26:24	node-6	12	12	22	30
1	04:26:24	node-7	12	4	23	23
1	04:26:24	node-8	12	7	26	22
1	04:26:24	node-9	12	6	18	31
1	04:26:24	node-10	11	14	18	30
1	04:26:24	node-11	12	8	24	23
1	04:26:24	node-12	11	30	25	28
1	04:26:24	node-13	12	25	28	25
1	04:26:24	node-14	12	24	25	28
1	04:26:24	node-15	12	24	31	22
1	04:26:24	node-16	12	35	27	24
1	04:26:24	node-17	12	12	32	19
1	04:26:24	node-18	12	13	22	29
1	04:26:24	node-19	12	25	26	26
1	04:26:24	node-20	9	19	26	24
1	04:26:24	node-21	12	17	26	23
1	04:26:24	node-22	12	24	26	26
1	04:26:24	node-23	12	4	21	30
1	04:26:24	node-24	12	26	30	24
1	04:26:24	node-25	12	26	27	26
1	04:26:24	node-26	11	27	22	31
1	04:26:24	node-27	12	25	24	30
1	04:26:24	node-28	12	19	26	25
1	04:26:24	node-29	12	23	27	28
1	04:26:24	node-30	12	18	25	31
1	04:26:24	node-31	12	22	24	31
1	04:26:24	node-32	12	25	26	28
1	04:26:24	node-33	12	13	23	28
1	04:26:24	node-34	12	14	24	29
1	04:26:24	node-35	11	7	26	25
2	04:30:26	node-0	12	18	39	17
2	04:30:26	node-52	12	9	21	33
2	04:30:26	node-53	12	12	24	30
2	04:30:26	node-36	12	12	37	19
2	04:30:26	node-37	12	14	26	31
2	04:30:26	node-38	12	16	19	37
2	04:30:26	node-39	12	1	16	42
2	04:30:26	node-40	12	5	24	32
2	04:30:26	node-41	12	3	26	28
2	04:30:26	node-42	12	2	25	30
2	04:30:26	node-43	12	3	22	33
2	04:30:26	node-54	12	11	22	35
2	04:30:26	node-55	12	5	22	35
2	04:30:26	node-44	10	9	26	32
2	04:30:26	node-45	12	0	22	35
2	04:30:26	node-46	12	0	19	35
2	04:30:26	node-47	12	9	25	33
2	04:30:26	node-48	12	4	20	32
2	04:30:26	node-49	12	1	20	36
2	04:30:26	node-50	11	6	21	32
2	04:30:26	node-51	11	0	19	37
2	04:30:26	node-58	12	3	20	37
2	04:30:26	node-59	12	3	20	35
2	04:30:26	node-56	12	1	18	37
2	04:30:26	node-57	12	1	15	39
2	04:30:26	node-1	12	16	32	26
2	04:30:26	node-2	12	13	28	29
2	04:30:26	node-3	12	14	24	32
2	04:30:26	node-4	12	9	25	32
2	04:30:26	node-5	11	17	27	32
2	04:30:26	node-6	12	11	32	26
2	04:30:26	node-7	12	6	29	28
2	04:30:26	node-8	12	9	30	28
2	04:30:26	node-9	12	11	23	30
2	04:30:26	node-10	12	15	25	32
2	04:30:26	node-11	12	12	30	27
2	04:30:26	node-12	12	26	32	28
2	04:30:26	node-13	12	21	34	25
2	04:30:26	node-14	12	20	30	29
2	04:30:26	node-15	12	19	38	21
2	04:30:26	node-16	12	28	33	27
2	04:30:26	node-17	12	14	36	21
2	04:30:26	node-18	12	16	28	28
2	04:30:26	node-19	12	21	32	25
2	04:30:26	node-20	12	16	34	24
2	04:30:26	node-21	12	14	32	26
2	04:30:26	node-22	12	20	33	26
2	04:30:26	node-23	12	5	27	28
2	04:30:26	node-24	11	24	35	24
2	04:30:26	node-25	12	18	33	26
2	04:30:26	node-26	12	23	27	31
2	04:30:26	node-27	12	21	31	28
2	04:30:26	node-28	12	13	32	26
2	04:30:26	node-29	12	21	34	25
2	04:30:26	node-30	12	15	29	30
2	04:30:26	node-31	12	18	26	32
2	04:30:26	node-32	12	24	31	29
2	04:30:26	node-33	12	13	29	29
2	04:30:26	node-34	12	13	29	30
2	04:30:26	node-35	12	9	33	26
3	04:34:28	node-0	12	19	45	14
3	04:34:28	node-52	12	10	27	32
3	04:34:28	node-53	12	15	29	30
3	04:34:28	node-36	12	11	41	18
3	04:34:28	node-37	12	11	28	31
3	04:34:28	node-38	12	12	23	35
3	04:34:28	node-39	12	0	21	38
3	04:34:28	node-40	12	6	28	31
3	04:34:28	node-41	12	8	32	28
3	04:34:28	node-42	12	5	30	30
3	04:34:28	node-43	11	5	26	33
3	04:34:28	node-54	12	11	28	32
3	04:34:28	node-55	12	6	26	32
3	04:34:28	node-44	12	9	32	27
3	04:34:28	node-45	12	3	27	32
3	04:34:28	node-46	12	3	23	36
3	04:34:28	node-47	12	12	29	30
3	04:34:28	node-48	12	5	26	34
3	04:34:28	node-49	12	2	24	33
3	04:34:28	node-50	12	5	27	33
3	04:34:28	node-51	12	2	26	34
3	04:34:28	node-58	12	2	25	34
3	04:34:28	node-59	12	6	26	34
3	04:34:28	node-56	12	4	22	36
3	04:34:28	node-57	12	2	17	41
3	04:34:28	node-1	12	15	37	22
3	04:34:28	node-2	12	10	31	27
3	04:34:28	node-3	11	19	27	31
3	04:34:28	node-4	12	11	30	30
3	04:34:28	node-5	12	13	34	26
3	04:34:28	node-6	12	9	37	22
3	04:34:28	node-7	12	5	40	19
3	04:34:28	node-8	12	13	37	22
3	04:34:28	node-9	12	13	29	31
3	04:34:28	node-10	12	15	27	31
3	04:34:28	node-11	12	12	33	26
