10	12:38:15	node-24	12	14	15	0
10	12:38:15	node-25	12	13	15	0
10	12:38:15	node-36	11	13	15	0
10	12:38:15	node-37	12	13	15	0
10	12:38:15	node-44	12	12	15	0
10	12:38:15	node-45	12	11	15	0
10	12:38:15	node-52	11	10	15	0
10	12:38:15	node-54	11	12	15	0
10	12:38:15	node-56	11	11	15	0
10	12:38:15	node-58	12	10	15	0
11	12:40:46	node-0	10	8	15	0
11	12:40:46	node-1	11	13	15	0
11	12:40:46	node-2	12	11	15	0
11	12:40:46	node-12	12	11	15	0
11	12:40:46	node-13	12	10	15	0
11	12:40:46	node-24	11	13	15	0
11	12:40:46	node-25	12	13	15	0
11	12:40:46	node-36	12	13	15	0
11	12:40:46	node-37	11	12	15	0
11	12:40:46	node-44	11	12	15	0
11	12:40:46	node-45	12	12	15	0
11	12:40:46	node-52	11	10	15	0
11	12:40:46	node-54	12	12	15	0
11	12:40:46	node-56	11	13	15	0
11	12:40:46	node-58	12	11	15	0
12	12:43:17	node-0	12	9	15	0
12	12:43:17	node-1	12	12	15	0
12	12:43:17	node-2	12	12	15	0
12	12:43:17	node-12	12	11	15	0
12	12:43:17	node-13	11	13	15	0
12	12:43:17	node-24	11	13	15	0
12	12:43:17	node-25	12	13	15	0
12	12:43:17	node-36	12	12	15	0
12	12:43:17	node-37	11	12	15	0
12	12:43:17	node-44	12	11	15	0
12	12:43:17	node-45	12	11	15	0
12	12:43:17	node-52	11	11	15	0
12	12:43:17	node-54	12	11	15	0
12	12:43:17	node-56	11	12	15	0
12	12:43:17	node-58	11	11	15	0
