6	11:20:23	node-56	6	4	60	0
6	11:20:23	node-58	7	5	60	0
7	11:22:55	node-0	4	8	60	0
7	11:22:55	node-1	5	5	60	0
7	11:22:55	node-2	4	5	60	0
7	11:22:55	node-12	6	4	60	0
7	11:22:55	node-13	4	4	60	0
7	11:22:55	node-24	5	8	60	0
7	11:22:55	node-25	5	5	60	0
7	11:22:55	node-36	8	4	60	0
7	11:22:55	node-37	5	5	60	0
7	11:22:55	node-44	4	2	60	0
7	11:22:55	node-45	4	4	60	0
7	11:22:55	node-52	5	9	60	0
7	11:22:55	node-54	5	5	60	0
7	11:22:55	node-56	6	4	60	0
7	11:22:55	node-58	7	5	60	0
8	11:25:27	node-0	4	8	60	0
8	11:25:27	node-1	5	5	60	0
8	11:25:27	node-2	4	5	60	0
8	11:25:27	node-12	6	4	60	0
8	11:25:27	node-13	4	4	60	0
8	11:25:27	node-24	5	8	60	0
8	11:25:27	node-25	5	5	60	0
8	11:25:27	node-36	8	4	60	0
8	11:25:27	node-37	5	5	60	0
8	11:25:27	node-44	4	2	60	0
8	11:25:27	node-45	4	4	60	0
8	11:25:27	node-52	5	9	60	0
8	11:25:27	node-54	5	5	60	0
8	11:25:27	node-56	6	4	60	0
8	11:25:27	node-58	7	5	60	0
9	11:27:59	node-0	4	8	60	0
9	11:27:59	node-1	5	5	60	0
9	11:27:59	node-2	4	5	60	0
9	11:27:59	node-12	6	4	60	0
9	11:27:59	node-13	4	4	60	0
9	11:27:59	node-24	5	8	60	0
9	11:27:59	node-25	5	5	60	0
9	11:27:59	node-36	8	4	60	0
9	11:27:59	node-37	5	4	60	0
9	11:27:59	node-44	4	2	60	0
9	11:27:59	node-45	4	4	60	0
9	11:27:59	node-52	5	9	60	0
9	11:27:59	node-54	5	5	60	0
9	11:27:59	node-56	4	4	60	0
9	11:27:59	node-58	7	4	60	0
10	11:30:30	node-0	4	8	60	0
10	11:30:30	node-1	5	5	60	0
10	11:30:30	node-2	4	5	60	0
10	11:30:30	node-12	6	4	60	0
10	11:30:30	node-13	4	4	60	0
10	11:30:30	node-24	5	8	60	0
10	11:30:30	node-25	5	5	60	0
10	11:30:30	node-36	8	4	60	0
10	11:30:30	node-37	5	4	60	0
10	11:30:30	node-44	4	2	60	0
10	11:30:30	node-45	4	4	60	0
10	11:30:30	node-52	5	9	60	0
10	11:30:30	node-54	5	5	60	0
10	11:30:30	node-56	6	4	60	0
10	11:30:30	node-58	7	5	60	0
11	11:33:01	node-0	4	8	60	0
11	11:33:01	node-1	5	5	60	0
11	11:33:01	node-2	3	5	60	0
11	11:33:01	node-12	6	4	60	0
11	11:33:01	node-13	4	4	60	0
11	11:33:01	node-24	5	8	60	0
11	11:33:01	node-25	5	4	60	0
11	11:33:01	node-36	8	4	60	0
11	11:33:01	node-37	5	5	60	0
11	11:33:01	node-44	4	2	60	0
11	11:33:01	node-45	4	4	60	0
11	11:33:01	node-52	5	9	60	0
11	11:33:01	node-54	5	5	60	0
11	11:33:01	node-56	6	4	60	0
11	11:33:01	node-58	7	5	60	0
12	11:35:32	node-0	4	8	60	0
12	11:35:32	node-1	5	5	60	0
12	11:35:32	node-2	3	5	60	0
12	11:35:32	node-12	6	4	60	0
12	11:35:32	node-13	4	4	60	0
12	11:35:32	node-24	5	8	60	0
12	11:35:32	node-25	5	4	60	0
12	11:35:32	node-36	8	4	60	0
12	11:35:32	node-37	5	5	60	0
12	11:35:32	node-44	4	2	60	0
12	11:35:32	node-45	4	4	60	0
12	11:35:32	node-52	5	9	60	0
12	11:35:32	node-54	4	5	60	0
12	11:35:32	node-56	6	4	60	0
12	11:35:32	node-58	7	5	60	0
