1	15:22:40	node-0	12	21	17	8
1	15:22:40	node-1	12	19	16	9
1	15:22:40	node-2	12	15	21	1
1	15:22:40	node-3	10	0	10	12
1	15:22:40	node-4	12	17	15	8
1	15:22:40	node-5	12	20	16	9
1	15:22:40	node-6	12	21	16	9
1	15:22:40	node-7	12	24	16	10
1	15:22:40	node-8	12	22	17	10
1	15:22:40	node-9	5	0	5	17
1	15:22:40	node-10	12	14	18	6
1	15:22:40	node-11	12	11	15	9
1	15:22:40	node-12	11	12	14	10
1	15:22:40	node-13	11	14	14	9
1	15:22:40	node-14	12	8	16	8
1	15:22:40	node-15	12	6	20	5
1	15:22:40	node-16	12	6	15	8
1	15:22:40	node-17	12	9	15	11
1	15:22:40	node-18	12	6	13	10
1	15:22:40	node-19	12	3	14	10
1	15:22:40	node-20	12	18	17	9
1	15:22:40	node-21	12	22	17	9
1	15:22:40	node-22	13	20	16	10
1	15:22:40	node-23	8	0	8	15
1	15:22:40	node-24	5	1	5	14
1	15:22:40	node-25	12	1	13	12
1	15:22:40	node-26	12	14	16	9
1	15:22:40	node-27	11	13	15	10
1	15:22:40	node-28	12	3	15	13
1	15:22:40	node-29	12	1	15	8
2	15:25:42	node-0	12	18	20	9
2	15:25:42	node-1	12	19	20	10
2	15:25:42	node-2	12	16	27	3
2	15:25:42	node-3	12	4	16	14
2	15:25:42	node-4	12	17	19	11
2	15:25:42	node-5	12	19	20	10
2	15:25:42	node-6	12	20	21	9
2	15:25:42	node-7	12	19	20	10
2	15:25:42	node-8	12	20	20	9
2	15:25:42	node-9	12	3	16	14
2	15:25:42	node-10	12	13	21	8
2	15:25:42	node-11	12	8	17	12
2	15:25:42	node-12	12	14	18	10
2	15:25:42	node-13	12	14	18	12
2	15:25:42	node-14	12	8	21	8
2	15:25:42	node-15	9	9	23	7
2	15:25:42	node-16	12	7	20	9
2	15:25:42	node-17	12	9	19	11
2	15:25:42	node-18	10	9	16	13
2	15:25:42	node-19	12	4	18	12
2	15:25:42	node-20	12	13	23	7
2	15:25:42	node-21	12	19	21	9
2	15:25:42	node-22	12	22	20	10
2	15:25:42	node-23	12	3	16	14
2	15:25:42	node-24	12	4	15	14
2	15:25:42	node-25	12	8	17	12
2	15:25:42	node-26	12	15	20	9
2	15:25:42	node-27	12	11	21	8
2	15:25:42	node-28	12	8	18	11
2	15:25:42	node-29	12	5	20	10
3	15:28:45	node-0	12	16	24	6
3	15:28:45	node-1	12	17	25	5
3	15:28:45	node-2	12	13	29	0
3	15:28:45	node-3	12	8	21	9
3	15:28:45	node-4	12	16	24	6
3	15:28:45	node-5	11	17	24	6
3	15:28:45	node-6	12	14	25	5
3	15:28:45	node-7	12	20	25	5
3	15:28:45	node-8	12	19	24	6
3	15:28:45	node-9	12	12	20	10
3	15:28:45	node-10	12	12	26	4
3	15:28:45	node-11	12	6	22	7
3	15:28:45	node-12	12	12	23	7
3	15:28:45	node-13	12	14	21	9
3	15:28:45	node-14	12	8	26	4
3	15:28:45	node-15	12	5	29	1
3	15:28:45	node-16	12	6	26	4
3	15:28:45	node-17	12	11	24	6
3	15:28:45	node-18	12	13	20	9
3	15:28:45	node-19	12	7	22	8
3	15:28:45	node-20	12	11	28	1
3	15:28:45	node-21	12	17	27	3
3	15:28:45	node-22	12	16	25	5
3	15:28:45	node-23	12	9	22	8
3	15:28:45	node-24	12	7	20	10
3	15:28:45	node-25	12	11	22	8
3	15:28:45	node-26	12	16	22	8
3	15:28:45	node-27	12	10	27	3
3	15:28:45	node-28	12	8	22	8
3	15:28:45	node-29	12	5	23	7
4	15:31:49	node-0	12	13	29	1
4	15:31:49	node-1	12	17	27	3
4	15:31:49	node-2	11	11	29	1
4	15:31:49	node-3	12	9	24	6
4	15:31:49	node-4	12	15	29	1
4	15:31:49	node-5	12	18	27	3
4	15:31:49	node-6	12	13	27	3
4	15:31:49	node-7	12	11	30	0
4	15:31:49	node-8	12	18	28	1
4	15:31:49	node-9	12	13	24	6
4	15:31:49	node-10	12	10	30	0
4	15:31:49	node-11	12	6	27	3
4	15:31:49	node-12	12	12	29	1
4	15:31:49	node-13	12	14	24	5
4	15:31:49	node-14	12	7	30	0
4	15:31:49	node-15	11	7	30	0
4	15:31:49	node-16	10	10	29	1
4	15:31:49	node-17	12	11	28	2
4	15:31:49	node-18	12	19	24	5
4	15:31:49	node-19	12	11	26	4
4	15:31:49	node-20	12	11	30	0
4	15:31:49	node-21	12	17	30	0
4	15:31:49	node-22	12	15	30	0
4	15:31:49	node-23	12	8	28	2
4	15:31:49	node-24	12	11	24	6
4	15:31:49	node-25	12	12	27	3
4	15:31:49	node-26	12	15	26	4
4	15:31:49	node-27	12	8	29	0
4	15:31:49	node-28	11	10	25	5
4	15:31:49	node-29	12	7	26	4
5	15:34:52	node-0	11	11	30	0
5	15:34:52	node-1	12	16	30	0
5	15:34:52	node-2	12	11	29	0
5	15:34:52	node-3	12	11	28	2
5	15:34:52	node-4	12	12	30	0
5	15:34:52	node-5	12	17	30	0
5	15:34:52	node-6	12	13	29	0
5	15:34:52	node-7	12	13	30	0
5	15:34:52	node-8	11	17	29	1
5	15:34:52	node-9	12	13	29	1
5	15:34:52	node-10	12	12	30	0
5	15:34:52	node-11	12	7	30	0
5	15:34:52	node-12	11	13	30	0
5	15:34:52	node-13	12	11	28	1
5	15:34:52	node-14	12	6	30	0
5	15:34:52	node-15	12	5	30	0
5	15:34:52	node-16	12	13	30	0
5	15:34:52	node-17	11	12	30	0
5	15:34:52	node-18	12	17	29	0
5	15:34:52	node-19	12	9	30	0
5	15:34:52	node-20	12	10	30	0
5	15:34:52	node-21	12	16	30	0
5	15:34:52	node-22	12	15	30	0
5	15:34:52	node-23	11	12	30	0
5	15:34:52	node-24	12	11	27	3
5	15:34:52	node-25	12	11	30	0
5	15:34:52	node-26	12	12	29	1
5	15:34:52	node-27	12	9	29	0
5	15:34:52	node-28	12	11	30	0
5	15:34:52	node-29	12	9	30	0
6	15:37:55	node-0	12	11	30	0
6	15:37:55	node-1	12	16	30	0
6	15:37:55	node-2	12	11	29	0
6	15:37:55	node-3	12	8	30	0
6	15:37:55	node-4	11	12	30	0
6	15:37:55	node-5	12	16	30	0
6	15:37:55	node-6	12	11	30	0
6	15:37:55	node-7	12	13	30	0
6	15:37:55	node-8	12	15	30	0
6	15:37:55	node-9	12	15	30	0
6	15:37:55	node-10	12	11	30	0
6	15:37:55	node-11	11	7	30	0
6	15:37:55	node-12	12	10	30	0
6	15:37:55	node-13	12	12	30	0
6	15:37:55	node-14	11	7	30	0
6	15:37:55	node-15	11	7	30	0
6	15:37:55	node-16	12	11	30	0
6	15:37:55	node-17	12	12	30	0
6	15:37:55	node-18	12	15	30	0
6	15:37:55	node-19	12	8	30	0
6	15:37:55	node-20	11	10	30	0
6	15:37:55	node-21	11	17	30	0
6	15:37:55	node-22	11	13	30	0
6	15:37:55	node-23	12	14	30	0
6	15:37:55	node-24	11	16	29	1
6	15:37:55	node-25	12	13	30	0
6	15:37:55	node-26	12	14	30	0
6	15:37:55	node-27	12	9	30	0
6	15:37:55	node-28	12	12	30	0
6	15:37:55	node-29	12	8	30	0
7	15:40:58	node-0	12	12	30	0
7	15:40:58	node-1	12	15	30	0
7	15:40:58	node-2	11	11	29	0
7	15:40:58	node-3	12	8	30	0
7	15:40:58	node-4	12	11	30	0
7	15:40:58	node-5	11	17	30	0
7	15:40:58	node-6	12	11	30	0
7	15:40:58	node-7	11	13	30	0
7	15:40:58	node-8	12	15	30	0
7	15:40:58	node-9	12	17	30	0
7	15:40:58	node-10	11	11	30	0
7	15:40:58	node-11	12	6	30	0
7	15:40:58	node-12	12	11	30	0
7	15:40:58	node-13	12	14	30	0
7	15:40:58	node-14	12	8	30	0
7	15:40:58	node-15	12	6	30	0
7	15:40:58	node-16	12	12	30	0
7	15:40:58	node-17	12	11	30	0
7	15:40:58	node-18	12	16	30	0
7	15:40:58	node-19	12	8	30	0
7	15:40:58	node-20	12	9	30	0
7	15:40:58	node-21	12	16	30	0
7	15:40:58	node-22	12	13	30	0
7	15:40:58	node-23	12	14	30	0
7	15:40:58	node-24	12	16	30	0
7	15:40:58	node-25	12	10	30	0
7	15:40:58	node-26	12	14	30	0
7	15:40:58	node-27	12	8	30	0
7	15:40:58	node-28	12	11	30	0
7	15:40:58	node-29	12	10	30	0
8	15:44:02	node-0	12	11	30	0
8	15:44:02	node-1	12	14	30	0
8	15:44:02	node-2	11	10	29	0
8	15:44:02	node-3	12	9	30	0
8	15:44:02	node-4	12	9	30	0
8	15:44:02	node-5	11	19	30	0
8	15:44:02	node-6	11	12	30	0
8	15:44:02	node-7	12	12	30	0
8	15:44:02	node-8	12	13	30	0
8	15:44:02	node-9	12	17	30	0
8	15:44:02	node-10	12	11	30	0
8	15:44:02	node-11	12	6	30	0
8	15:44:02	node-12	12	11	30	0
8	15:44:02	node-13	12	15	30	0
8	15:44:02	node-14	12	12	30	0
8	15:44:02	node-15	12	6	30	0
8	15:44:02	node-16	12	12	30	0
8	15:44:02	node-17	12	10	30	0
8	15:44:02	node-18	12	17	30	0
8	15:44:02	node-19	12	9	30	0
8	15:44:02	node-20	11	9	30	0
8	15:44:02	node-21	12	14	30	0
8	15:44:02	node-22	12	13	30	0
8	15:44:02	node-23	12	15	30	0
8	15:44:02	node-24	12	14	30	0
8	15:44:02	node-25	12	10	30	0
8	15:44:02	node-26	12	14	30	0
8	15:44:02	node-27	12	6	30	0
8	15:44:02	node-28	12	12	30	0
8	15:44:02	node-29	12	12	30	0
9	15:47:05	node-0	12	9	30	0
9	15:47:05	node-1	11	15	30	0
9	15:47:05	node-2	11	10	29	0
9	15:47:05	node-3	12	11	30	0
9	15:47:05	node-4	12	11	30	0
9	15:47:05	node-5	12	20	30	0
9	15:47:05	node-6	12	13	30	0
9	15:47:05	node-7	12	12	30	0
9	15:47:05	node-8	12	15	30	0
9	15:47:05	node-9	12	16	30	0
9	15:47:05	node-10	12	11	30	0
9	15:47:05	node-11	12	6	30	0
9	15:47:05	node-12	12	11	30	0
9	15:47:05	node-13	12	13	30	0
9	15:47:05	node-14	12	11	30	0
9	15:47:05	node-15	12	5	30	0
9	15:47:05	node-16	12	13	30	0
9	15:47:05	node-17	12	10	30	0
9	15:47:05	node-18	11	14	30	0
9	15:47:05	node-19	11	10	30	0
9	15:47:05	node-20	12	10	30	0
9	15:47:05	node-21	12	13	30	0
9	15:47:05	node-22	12	12	30	0
9	15:47:05	node-23	12	16	30	0
9	15:47:05	node-24	12	12	30	0
9	15:47:05	node-25	12	10	30	0
9	15:47:05	node-26	12	13	30	0
9	15:47:05	node-27	12	8	30	0
9	15:47:05	node-28	12	13	30	0
9	15:47:05	node-29	12	10	30	0
10	15:50:08	node-0	12	9	30	0
10	15:50:08	node-1	11	15	30	0
10	15:50:08	node-2	12	12	29	1
10	15:50:08	node-3	11	11	30	0
10	15:50:08	node-4	12	10	30	0
10	15:50:08	node-5	12	19	30	0
10	15:50:08	node-6	12	13	30	0
10	15:50:08	node-7	12	11	30	0
10	15:50:08	node-8	12	13	30	0
10	15:50:08	node-9	12	14	30	0
10	15:50:08	node-10	12	9	30	0
10	15:50:08	node-11	12	9	30	0
10	15:50:08	node-12	11	12	30	0
10	15:50:08	node-13	12	15	30	0
10	15:50:08	node-14	11	12	30	0
10	15:50:08	node-15	12	4	30	0
10	15:50:08	node-16	12	12	30	0
10	15:50:08	node-17	12	10	30	0
10	15:50:08	node-18	12	14	30	0
10	15:50:08	node-19	12	11	30	0
10	15:50:08	node-20	12	10	30	0
10	15:50:08	node-21	12	15	30	0
10	15:50:08	node-22	12	11	30	0
10	15:50:08	node-23	11	14	30	0
10	15:50:08	node-24	11	15	30	0
10	15:50:08	node-25	12	10	30	0
10	15:50:08	node-26	12	14	30	0
10	15:50:08	node-27	11	8	30	0
10	15:50:08	node-28	12	11	30	0
10	15:50:08	node-29	12	12	30	0
11	15:53:12	node-0	12	8	30	0
11	15:53:12	node-1	12	12	30	0
11	15:53:12	node-2	11	11	30	0
11	15:53:12	node-3	11	10	30	0
11	15:53:12	node-4	12	14	30	0
11	15:53:12	node-5	12	19	30	0
11	15:53:12	node-6	12	12	30	0
11	15:53:12	node-7	12	12	30	0
11	15:53:12	node-8	12	14	30	0
11	15:53:12	node-9	12	14	30	0
11	15:53:12	node-10	12	7	30	0
11	15:53:12	node-11	12	6	30	0
11	15:53:12	node-12	11	7	30	0
11	15:53:12	node-13	12	15	30	0
11	15:53:12	node-14	12	12	30	0
11	15:53:12	node-15	12	7	30	0
11	15:53:12	node-16	11	12	30	0
11	15:53:12	node-17	11	9	30	0
11	15:53:12	node-18	12	15	30	0
11	15:53:12	node-19	12	13	30	0
11	15:53:12	node-20	11	11	30	0
11	15:53:12	node-21	11	15	30	0
11	15:53:12	node-22	12	12	30	0
11	15:53:12	node-23	12	15	30	0
11	15:53:12	node-24	11	13	30	0
11	15:53:12	node-25	11	11	30	0
11	15:53:12	node-26	11	14	30	0
11	15:53:12	node-27	12	7	30	0
11	15:53:12	node-28	12	14	30	0
11	15:53:12	node-29	12	13	30	0
12	15:56:15	node-0	12	8	30	0
12	15:56:15	node-1	12	12	30	0
12	15:56:15	node-2	11	9	30	0
12	15:56:15	node-3	12	9	30	0
12	15:56:15	node-4	12	15	30	0
12	15:56:15	node-5	12	18	30	0
12	15:56:15	node-6	12	12	30	0
12	15:56:15	node-7	12	11	30	0
12	15:56:15	node-8	12	14	30	0
12	15:56:15	node-9	12	14	30	0
12	15:56:15	node-10	12	8	30	0
12	15:56:15	node-11	11	9	30	0
12	15:56:15	node-12	11	7	30	0
12	15:56:15	node-13	12	17	30	0
12	15:56:15	node-14	12	14	30	0
12	15:56:15	node-15	12	4	30	0
12	15:56:15	node-16	12	13	30	0
12	15:56:15	node-17	12	9	30	0
12	15:56:15	node-18	12	15	30	0
12	15:56:15	node-19	12	13	30	0
12	15:56:15	node-20	12	10	30	0
12	15:56:15	node-21	12	14	30	0
12	15:56:15	node-22	12	13	30	0
12	15:56:15	node-23	12	16	30	0
12	15:56:15	node-24	12	13	30	0
12	15:56:15	node-25	12	10	30	0
12	15:56:15	node-26	12	14	30	0
12	15:56:15	node-27	12	10	30	0
12	15:56:15	node-28	12	14	30	0
12	15:56:15	node-29	12	12	30	0
